TIME_STEP	STAGE	EPSILON	ACTION	REWARD	Qs_PREDICTED_EXAMPLE	Qs_TARGET_EXAMPLE	Loss
2417000	TRAINING	0.00999999999992	0	1.0	[ 9.83473206  9.95217991]	[ 9.89488401  9.95217991]	1.00225
2417500	TRAINING	0.00999999999992	0	1.0	[ 9.54419994  9.78497505]	[ 9.54419994  9.87761316]	0.002558
2418000	TRAINING	0.00999999999992	1	1.0	[ 9.44750404  9.74497795]	[ 9.44750404  9.83477678]	0.00217607
2418500	TRAINING	0.00999999999992	0	1.0	[ 9.65066528  9.49662685]	[ 9.69825706  9.49662685]	0.00302097
2419000	TRAINING	0.00999999999992	1	1.0	[ 9.58795166  9.66265869]	[ 9.59669533  9.66265869]	0.00241736
2419500	TRAINING	0.00999999999992	0	1.0	[ 9.57450104  9.43125629]	[ 9.66767216  9.43125629]	0.00202797
2420000	TRAINING	0.00999999999992	0	1.0	[ 9.68720627  9.79815197]	[ 9.68720627  9.81589575]	0.00373516
2420500	TRAINING	0.00999999999992	0	1.0	[ 9.75511265  9.72703934]	[ 9.8392108   9.72703934]	0.00304189
2421000	TRAINING	0.00999999999992	0	1.0	[ 9.39802742  9.64889145]	[ 9.39802742  9.76082506]	0.00239986
2421500	TRAINING	0.00999999999992	1	1.0	[ 9.30842018  9.49842834]	[ 9.30842018  9.65605669]	0.00431205
2422000	TRAINING	0.00999999999992	0	1.0	[ 9.67753887  9.71000481]	[ 9.6507103   9.71000481]	0.00486327
2422500	TRAINING	0.00999999999992	0	1.0	[ 9.57858658  9.4359684 ]	[ 9.64109297  9.4359684 ]	0.00122739
2423000	TRAINING	0.00999999999992	1	1.0	[ 9.52504158  9.53588772]	[ 9.52504158  9.55045061]	0.00216884
2423500	TRAINING	0.00999999999992	1	1.0	[ 9.77264214  9.75311661]	[ 9.7500164   9.75311661]	0.00159511
2424000	TRAINING	0.00999999999992	1	1.0	[ 9.57479572  9.42615509]	[ 9.66943512  9.42615509]	0.00160938
2424500	TRAINING	0.00999999999992	0	1.0	[ 9.53389645  9.52879333]	[ 9.53389645  9.51017284]	0.00250584
2425000	TRAINING	0.00999999999992	0	1.0	[ 9.9638176   9.76518345]	[ 9.89620752  9.76518345]	0.00396779
2425500	TRAINING	0.00999999999992	0	1.0	[  9.98432827  10.17060852]	[  9.98432827  10.15327816]	1.01322
2426000	TRAINING	0.00999999999992	0	1.0	[ 9.47292614  9.29518604]	[ 9.44211082  9.29518604]	0.00278612
2426500	TRAINING	0.00999999999992	0	1.0	[ 9.50750351  9.54586506]	[ 9.50750351  9.58782129]	0.00222759
2427000	TRAINING	0.00999999999992	1	1.0	[ 9.23815632  9.37515068]	[ 9.23815632  9.41890564]	0.00228399
2427500	TRAINING	0.00999999999992	1	1.0	[ 9.43739319  9.44797516]	[ 9.53464832  9.44797516]	0.00199749
2428000	TRAINING	0.00999999999992	0	1.0	[ 9.36376858  9.34136868]	[ 9.36376858  9.4014245 ]	0.00245182
2428500	TRAINING	0.00999999999992	0	1.0	[ 3.7246995   3.14663172]	[ 3.10478971  3.14663172]	0.10153
2429000	TRAINING	0.00999999999992	1	1.0	[ 9.84191036  9.73814201]	[ 9.91094894  9.73814201]	0.00914123
2429500	TRAINING	0.00999999999992	0	1.0	[ 9.77694321  9.70849514]	[ 9.78687897  9.70849514]	0.0163465
2430000	TRAINING	0.00999999999992	0	1.0	[ 9.04508495  9.26349068]	[ 9.04508495  9.33236856]	0.00157816
2430500	TRAINING	0.00999999999992	0	1.0	[ 9.71336365  9.68981266]	[ 9.70591145  9.68981266]	0.00192091
2431000	TRAINING	0.00999999999992	0	1.0	[ 9.38444042  9.62237644]	[ 9.38444042  9.688832  ]	0.00160144
2431500	TRAINING	0.00999999999992	0	1.0	[ 9.30995274  9.31143856]	[ 9.30995274  9.38164396]	1.12467
2432000	TRAINING	0.00999999999992	0	1.0	[ 9.53854752  9.53949547]	[ 9.53854752  9.59182358]	1.16356
2432500	TRAINING	0.00999999999992	0	1.0	[ 9.89886665  9.82028675]	[ 9.89886665  9.90010509]	0.00498454
2433000	TRAINING	0.00999999999992	0	1.0	[ 9.33934402  9.00309181]	[ 9.36144114  9.00309181]	0.00862137
2433500	TRAINING	0.00999999999992	1	1.0	[ 9.76187325  9.80648327]	[ 9.76187325  9.89050837]	0.00993817
2434000	TRAINING	0.00999999999992	0	1.0	[ 10.26822948  10.40180397]	[ 10.26822948  10.30791845]	0.00426103
2434500	TRAINING	0.00999999999992	1	1.0	[ 9.45914173  9.57601452]	[ 9.45914173  9.58610039]	0.00248173
2435000	TRAINING	0.00999999999992	1	1.0	[ 9.38302326  9.46569633]	[ 9.38302326  9.52895002]	0.00182257
2435500	TRAINING	0.00999999999992	1	1.0	[ 10.1734972   10.27817345]	[ 10.24144516  10.27817345]	0.00320633
2436000	TRAINING	0.00999999999992	1	1.0	[ 10.05145454   9.99276733]	[ 10.04400625   9.99276733]	0.00238442
2436500	TRAINING	0.00999999999992	1	1.0	[ 9.34470749  9.28266239]	[ 9.3616909   9.28266239]	0.00408594
2437000	TRAINING	0.00999999999992	1	1.0	[ 9.8277092   9.92013645]	[ 9.79475651  9.92013645]	0.0037455
2437500	TRAINING	0.00999999999992	1	1.0	[ 9.85807991  9.7014389 ]	[ 9.92029591  9.7014389 ]	0.00171101
2438000	TRAINING	0.00999999999992	1	1.0	[ 9.74889755  9.69538975]	[ 9.74889755  9.69681511]	0.00115132
2438500	TRAINING	0.00999999999992	1	1.0	[ 9.43205738  9.48090744]	[ 9.43205738  9.51298552]	0.00221714
2439000	TRAINING	0.00999999999992	1	1.0	[ 9.49000072  9.60997105]	[ 9.49000072  9.6334506 ]	0.00250995
2439500	TRAINING	0.00999999999992	0	1.0	[ 8.94741249  9.08254528]	[ 8.94741249  9.09586554]	0.00665409
2440000	TRAINING	0.00999999999992	1	1.0	[ 7.5619297   7.05432224]	[ 8.44355831  7.05432224]	0.0280777
2440500	TRAINING	0.00999999999992	0	1.0	[ 10.04033852   9.9560051 ]	[ 9.93442278  9.9560051 ]	0.0483358
2441000	TRAINING	0.00999999999992	1	1.0	[ 10.51867008  10.44347382]	[ 10.47513208  10.44347382]	0.00611028
2441500	TRAINING	0.00999999999992	1	1.0	[ 10.28503036  10.41748238]	[ 10.28503036  10.44828081]	0.00921305
2442000	TRAINING	0.00999999999992	0	1.0	[  9.91236782  10.09673309]	[  9.91236782  10.0110404 ]	0.00825774
2442500	TRAINING	0.00999999999992	1	1.0	[ 10.0015049   10.11839867]	[ 10.0015049    9.95935745]	0.0058032
2443000	TRAINING	0.00999999999992	0	1.0	[ 9.21802711  9.60657406]	[ 9.21802711  9.67097235]	0.0124914
2443500	TRAINING	0.00999999999992	0	1.0	[ 10.25830936  10.26934814]	[ 10.2795042   10.26934814]	0.00576455
2444000	TRAINING	0.00999999999992	1	1.0	[ 9.20714474  9.3035078 ]	[ 9.20714474  9.31734476]	0.00175064
2444500	TRAINING	0.00999999999992	0	1.0	[ 9.40555191  9.27583122]	[ 9.50794897  9.27583122]	0.00130534
2445000	TRAINING	0.00999999999992	1	1.0	[ 9.38573551  9.59136677]	[ 9.38573551  9.65389204]	0.00173187
2445500	TRAINING	0.00999999999992	1	1.0	[ 9.46816158  9.42259598]	[ 9.46816158  9.44358797]	0.00301103
2446000	TRAINING	0.00999999999992	0	1.0	[ 9.42913914  9.56408501]	[ 9.42913914  9.62120342]	0.00471666
2446500	TRAINING	0.00999999999992	1	1.0	[ 9.64120197  9.65019608]	[ 9.64971638  9.65019608]	0.00298412
2447000	TRAINING	0.00999999999992	1	1.0	[ 9.57278538  9.47489071]	[ 9.57798166  9.47489071]	0.00262809
2447500	TRAINING	0.00999999999992	1	1.0	[ 9.41418362  9.2548008 ]	[ 9.43460407  9.2548008 ]	0.00361617
2448000	TRAINING	0.00999999999992	1	1.0	[ 9.39428234  9.29919624]	[ 9.42619267  9.29919624]	0.00139699
2448500	TRAINING	0.00999999999992	1	1.0	[ 9.72499657  9.73305702]	[ 9.72499657  9.78174629]	0.0025781
2449000	TRAINING	0.00999999999992	1	1.0	[ 9.54755878  9.4529686 ]	[ 9.62637987  9.4529686 ]	0.0021678
2449500	TRAINING	0.00999999999992	0	1.0	[ 9.8598299  9.8345623]	[ 9.87663984  9.8345623 ]	0.00323162
2450000	TRAINING	0.00999999999992	0	1.0	[ 9.85910225  9.69945526]	[ 9.83098049  9.69945526]	0.0056667
2450500	TRAINING	0.00999999999992	0	1.0	[ 9.55190468  9.31344318]	[ 9.71184235  9.31344318]	1.24444
2451000	TRAINING	0.00999999999992	1	1.0	[ 9.59298611  9.50844955]	[ 9.64629173  9.50844955]	0.00112396
2451500	TRAINING	0.00999999999992	0	1.0	[ 9.58863449  9.5870142 ]	[ 9.58863449  9.57063198]	0.00391305
2452000	TRAINING	0.00999999999992	0	1.0	[ 9.53772259  9.67737198]	[ 9.53772259  9.67092085]	0.0036529
2452500	TRAINING	0.00999999999992	0	1.0	[ 9.46932888  9.37273502]	[ 1.          9.37273502]	1.12236
2453000	TRAINING	0.00999999999992	1	1.0	[ 9.6898365   9.76063919]	[ 9.82379646  9.76063919]	1.2002
2453500	TRAINING	0.00999999999992	1	1.0	[ 9.65656948  9.64114857]	[ 9.71850538  9.64114857]	0.0021103
2454000	TRAINING	0.00999999999992	1	1.0	[ 9.5130825   9.61777878]	[ 9.5130825   9.69228754]	0.00325234
2454500	TRAINING	0.00999999999992	1	1.0	[ 9.73775673  9.67518044]	[ 9.73775673  9.68763723]	0.00358919
2455000	TRAINING	0.00999999999992	1	1.0	[ 9.75572109  9.7722187 ]	[ 9.78145618  9.7722187 ]	0.00230394
2455500	TRAINING	0.00999999999992	0	1.0	[ 9.60523224  9.71957111]	[ 9.60523224  9.73283396]	0.00115691
2456000	TRAINING	0.00999999999992	0	1.0	[ 9.44843578  9.34146976]	[ 9.52487392  9.34146976]	0.00381182
2456500	TRAINING	0.00999999999992	1	1.0	[ 9.51744461  9.33050632]	[ 9.504496    9.33050632]	0.00261948
2457000	TRAINING	0.00999999999992	0	1.0	[ 9.40656662  9.57257843]	[ 9.40656662  9.60946436]	0.00126382
2457500	TRAINING	0.00999999999992	0	1.0	[ 9.46037102  9.28575325]	[ 9.56945267  9.28575325]	0.00194037
2458000	TRAINING	0.00999999999992	0	1.0	[ 9.45531654  9.44868946]	[ 9.54648523  9.44868946]	0.00224287
2458500	TRAINING	0.00999999999992	1	1.0	[ 9.63564396  9.72066879]	[ 9.63564396  9.72255573]	1.10696
2459000	TRAINING	0.00999999999992	0	1.0	[ 9.21210003  9.0664444 ]	[ 9.39211445  9.0664444 ]	0.0065539
2459500	TRAINING	0.00999999999992	0	1.0	[ 10.28201771  10.06141758]	[ 10.28201771  10.17413931]	0.0120304
2460000	TRAINING	0.00999999999992	1	1.0	[ 5.67794275  5.86316395]	[ 5.67794275  6.03075852]	0.224377
2460500	TRAINING	0.00999999999992	1	1.0	[ 9.55099678  9.55310726]	[ 9.57666845  9.55310726]	0.00749203
2461000	TRAINING	0.00999999999992	1	1.0	[ 10.63327885  10.48719215]	[ 10.38475752  10.48719215]	0.0199006
2461500	TRAINING	0.00999999999992	0	1.0	[ 10.25157547  10.07159901]	[ 10.17882566  10.07159901]	0.00548946
2462000	TRAINING	0.00999999999992	1	1.0	[ 10.28917217  10.40791035]	[ 10.28917217  10.46952906]	0.00415586
2462500	TRAINING	0.00999999999992	1	1.0	[ 8.44099808  8.87061501]	[ 8.44099808  9.04030991]	0.00639376
2463000	TRAINING	0.00999999999992	0	1.0	[ 9.47840405  9.21175671]	[ 9.59641981  9.21175671]	0.00240581
2463500	TRAINING	0.00999999999992	1	1.0	[ 9.61614037  9.61372375]	[ 9.75084295  9.61372375]	0.0040828
2464000	TRAINING	0.00999999999992	1	1.0	[ 9.54956722  9.56277275]	[ 9.54956722  9.68012104]	0.00329734
2464500	TRAINING	0.00999999999992	0	1.0	[ 9.90152454  9.75508308]	[ 9.91738882  9.75508308]	1.12524
2465000	TRAINING	0.00999999999992	1	1.0	[ 9.62512779  9.64416122]	[ 9.73563461  9.64416122]	0.320277
2465500	TRAINING	0.00999999999992	1	1.0	[ 10.07277489   9.91669846]	[ 10.06981554   9.91669846]	0.0052616
2466000	TRAINING	0.00999999999992	1	1.0	[ 9.65576267  9.41436672]	[ 9.60006332  9.41436672]	0.00314066
2466500	TRAINING	0.00999999999992	0	1.0	[ 8.92453098  8.92434025]	[ 8.92453098  9.13975506]	0.00427996
2467000	TRAINING	0.00999999999992	1	1.0	[ 10.1815691   10.30519772]	[ 10.24119539  10.30519772]	0.00919545
2467500	TRAINING	0.00999999999992	1	1.0	[  9.97855473  10.04151917]	[ 9.97855473  9.9592742 ]	0.00366664
2468000	TRAINING	0.00999999999992	0	1.0	[ 9.82139111  9.63254642]	[ 9.85476761  9.63254642]	0.00307873
2468500	TRAINING	0.00999999999992	1	1.0	[ 9.9029398   9.61126614]	[ 9.97628241  9.61126614]	0.00319312
2469000	TRAINING	0.00999999999992	0	1.0	[ 9.15298176  8.90353584]	[ 9.21164513  8.90353584]	0.00432144
2469500	TRAINING	0.00999999999992	0	1.0	[ 10.30254459  10.15609455]	[ 10.0411644   10.15609455]	0.00825728
2470000	TRAINING	0.00999999999992	0	1.0	[ 8.59827137  8.61459637]	[ 8.59827137  8.85757895]	0.0121919
2470500	TRAINING	0.00999999999992	1	1.0	[ 10.27289104  10.46072102]	[ 10.27289104  10.35822554]	0.888326
2471000	TRAINING	0.00999999999992	0	1.0	[ 8.71150017  8.92661762]	[ 8.71150017  9.05424795]	0.00303221
2471500	TRAINING	0.00999999999992	0	1.0	[ 9.79105949  9.72226048]	[ 9.81981134  9.72226048]	0.00784791
2472000	TRAINING	0.00999999999992	0	1.0	[ 8.63039494  8.57996368]	[ 8.71868172  8.57996368]	0.00413325
2472500	TRAINING	0.00999999999992	0	1.0	[ 10.27317429  10.32824802]	[ 10.32097158  10.32824802]	0.0161562
2473000	TRAINING	0.00999999999992	0	1.0	[ 9.43088245  9.17099094]	[ 9.38085346  9.17099094]	0.0117509
2473500	TRAINING	0.00999999999992	0	1.0	[ 9.22123432  9.17149353]	[ 9.33424654  9.17149353]	0.00371674
2474000	TRAINING	0.00999999999992	1	1.0	[ 10.02031803   9.94510269]	[ 10.05070877   9.94510269]	0.0058334
2474500	TRAINING	0.00999999999992	1	1.0	[  9.94636726  10.08983994]	[  9.94636726  10.04668331]	0.00495971
2475000	TRAINING	0.00999999999992	1	1.0	[ 8.7199316   8.85410595]	[ 8.7199316  8.8829771]	0.981337
2475500	TRAINING	0.00999999999992	0	1.0	[ 8.33466816  8.53360558]	[ 8.33466816  8.75037813]	0.0176213
2476000	TRAINING	0.00999999999992	0	1.0	[ 9.95167542  9.85144043]	[ 9.99259195  9.85144043]	0.0167066
2476500	TRAINING	0.00999999999992	1	1.0	[ 9.65862942  9.13188267]	[ 9.84025707  9.13188267]	0.00705455
2477000	TRAINING	0.00999999999992	0	1.0	[ 10.04168034   9.98091984]	[ 10.04168034  10.03358126]	0.00416266
2477500	TRAINING	0.00999999999992	1	1.0	[ 8.97794342  8.67725277]	[ 9.04473448  8.67725277]	0.0060374
2478000	TRAINING	0.00999999999992	0	1.0	[ 10.31042194  10.1169405 ]	[ 10.31674442  10.1169405 ]	0.0052901
2478500	TRAINING	0.00999999999992	1	1.0	[ 10.05725098  10.25270367]	[ 10.05725098  10.24736233]	0.00506115
2479000	TRAINING	0.00999999999992	0	1.0	[ 9.26574898  9.33885384]	[ 9.42303066  9.33885384]	0.598238
2479500	TRAINING	0.00999999999992	1	1.0	[ 10.04727554   9.952981  ]	[ 10.01536283   9.952981  ]	0.0057219
2480000	TRAINING	0.00999999999992	0	1.0	[ 9.71792316  9.75211716]	[ 9.7752326   9.75211716]	0.00246278
2480500	TRAINING	0.00999999999992	0	1.0	[ 10.02096462   9.96704197]	[ 10.03259678   9.96704197]	1.01426
2481000	TRAINING	0.00999999999992	1	1.0	[ 10.13403511  10.17403507]	[ 10.13403511  10.17954235]	0.0100583
2481500	TRAINING	0.00999999999992	0	1.0	[  9.83188534  10.01274967]	[  9.83188534  10.01891451]	0.00657766
2482000	TRAINING	0.00999999999992	0	1.0	[ 8.64432144  8.28831863]	[ 8.82181759  8.28831863]	0.00526245
2482500	TRAINING	0.00999999999992	0	1.0	[ 8.59356594  8.63280678]	[ 8.80218725  8.63280678]	0.00556818
2483000	TRAINING	0.00999999999992	0	1.0	[ 9.07100868  9.15226746]	[ 9.26004677  9.15226746]	0.00607824
2483500	TRAINING	0.00999999999992	0	1.0	[ 8.30250835  7.99649239]	[ 8.503687    7.99649239]	0.00574023
2484000	TRAINING	0.00999999999992	0	1.0	[ 9.35673141  9.43674088]	[ 9.35673141  9.52028112]	0.802093
2484500	TRAINING	0.00999999999992	0	1.0	[ 6.35547543  6.35773611]	[ 6.80215111  6.35773611]	0.0142041
2485000	TRAINING	0.00999999999992	0	1.0	[ 10.41847229   9.88241196]	[ 10.42601547   9.88241196]	0.0102493
2485500	TRAINING	0.00999999999992	1	1.0	[ 7.96494675  7.71813059]	[ 8.17043862  7.71813059]	0.37073
2486000	TRAINING	0.00999999999992	0	1.0	[ 10.75888824  10.33924866]	[ 10.62315311  10.33924866]	0.0154347
2486500	TRAINING	0.00999999999992	0	1.0	[ 9.93007088  9.92015076]	[ 10.06961212   9.92015076]	0.00836743
2487000	TRAINING	0.00999999999992	0	1.0	[  9.83406162  10.05741405]	[  9.83406162  10.02845974]	0.00541681
2487500	TRAINING	0.00999999999992	1	1.0	[ 9.60145283  9.43864441]	[ 9.5364851   9.43864441]	0.00485135
2488000	TRAINING	0.00999999999992	0	1.0	[ 10.2800808   10.27370358]	[ 10.2800808  10.4034832]	0.00881543
2488500	TRAINING	0.00999999999992	0	1.0	[ 10.28220654   9.81482315]	[ 10.32352676   9.81482315]	0.00692575
2489000	TRAINING	0.00999999999992	1	1.0	[ 10.34620667  10.36357784]	[ 10.30766525  10.36357784]	0.00840246
2489500	TRAINING	0.00999999999992	0	1.0	[ 10.06800365  10.23119354]	[ 10.06800365  10.19173717]	0.0168409
2490000	TRAINING	0.00999999999992	1	1.0	[  9.9789238   10.14233017]	[  9.9789238   10.13770161]	0.00360956
2490500	TRAINING	0.00999999999992	0	1.0	[  9.99142742  10.06334019]	[  9.99142742  10.10406542]	0.00599517
2491000	TRAINING	0.00999999999992	1	1.0	[ 8.51682186  8.73321152]	[ 8.51682186  1.        ]	1.87521
2491500	TRAINING	0.00999999999992	0	1.0	[ 9.85456944  9.92985725]	[ 9.85456944  9.99459009]	0.00224454
2492000	TRAINING	0.00999999999992	0	1.0	[ 9.4202404   9.51451302]	[ 9.53838711  9.51451302]	0.967133
2492500	TRAINING	0.00999999999992	1	1.0	[ 9.68139267  9.87046051]	[ 9.68139267  9.95192366]	0.00305214
2493000	TRAINING	0.00999999999992	0	1.0	[ 9.69969463  9.7148571 ]	[ 9.69969463  9.76822023]	0.00298256
2493500	TRAINING	0.00999999999992	0	1.0	[ 9.72924042  9.59914207]	[ 9.70504112  9.59914207]	0.00241109
2494000	TRAINING	0.00999999999992	0	1.0	[ 9.67465496  9.70138741]	[ 9.67465496  9.73345022]	0.000922352
2494500	TRAINING	0.00999999999992	0	1.0	[ 9.63533688  9.61843014]	[ 9.63533688  9.66529894]	0.00146181
2495000	TRAINING	0.00999999999992	1	1.0	[ 9.72177315  9.68973351]	[ 9.78153858  9.68973351]	1.14874
2495500	TRAINING	0.00999999999992	1	1.0	[ 9.6326313   9.58846283]	[ 9.6326313   9.61506481]	0.00186071
2496000	TRAINING	0.00999999999992	1	1.0	[ 9.61086369  9.46315384]	[ 9.69573879  9.46315384]	0.0017233
2496500	TRAINING	0.00999999999992	1	1.0	[ 9.55566883  9.5787878 ]	[ 9.56428137  9.5787878 ]	0.00266023
2497000	TRAINING	0.00999999999992	1	1.0	[ 9.61614799  9.59100914]	[ 9.62766304  9.59100914]	1.14996
2497500	TRAINING	0.00999999999992	1	1.0	[ 9.62206173  9.45504761]	[ 9.67905073  9.45504761]	0.00170498
2498000	TRAINING	0.00999999999992	0	1.0	[ 9.62029648  9.5949955 ]	[ 9.57883139  9.5949955 ]	1.15831
2498500	TRAINING	0.00999999999992	0	1.0	[ 9.58193398  9.48574924]	[ 9.68996496  9.48574924]	0.00189418
2499000	TRAINING	0.00999999999992	1	1.0	[ 9.52323627  9.42159367]	[ 9.56963549  9.42159367]	0.00198797
2499500	TRAINING	0.00999999999992	0	1.0	[ 9.7111702   9.63790131]	[ 9.61614027  9.63790131]	0.005038
2500000	TRAINING	0.00999999999992	1	1.0	[ 9.65503883  9.63795757]	[ 9.67850227  9.63795757]	0.00166627
2500500	TRAINING	0.00999999999992	0	1.0	[ 9.64617348  9.78158283]	[ 9.64617348  9.80628872]	0.00252675
2501000	TRAINING	0.00999999999992	0	1.0	[ 9.34867096  9.41418362]	[ 9.34867096  9.51877222]	0.00211906
2501500	TRAINING	0.00999999999992	0	1.0	[ 9.67429829  9.60369778]	[ 9.64125004  9.60369778]	0.00227419
2502000	TRAINING	0.00999999999992	1	1.0	[ 9.56292629  9.40239048]	[ 9.70844173  9.40239048]	0.00433815
2502500	TRAINING	0.00999999999992	0	1.0	[ 9.70970249  9.76615334]	[ 9.70970249  9.81328821]	0.00112325
2503000	TRAINING	0.00999999999992	0	1.0	[ 9.52671814  9.58842373]	[ 9.52671814  9.68307619]	0.00203446
2503500	TRAINING	0.00999999999992	1	1.0	[ 9.64243031  9.54580879]	[ 9.70272627  9.54580879]	0.00153807
2504000	TRAINING	0.00999999999992	0	1.0	[ 9.53634739  9.5631218 ]	[ 9.55645962  9.5631218 ]	1.13392
2504500	TRAINING	0.00999999999992	0	1.0	[ 9.49202824  9.58978939]	[ 9.49202824  9.68849382]	0.00256015
2505000	TRAINING	0.00999999999992	0	1.0	[ 9.37313747  9.49878788]	[ 9.37313747  9.60269318]	0.00169024
2505500	TRAINING	0.00999999999992	1	1.0	[ 9.80310822  9.80258656]	[ 9.80310822  9.78330669]	0.00137297
2506000	TRAINING	0.00999999999992	0	1.0	[ 9.65502453  9.55379391]	[ 9.71504984  9.55379391]	0.00137662
2506500	TRAINING	0.00999999999992	0	1.0	[ 9.64937305  9.61493587]	[ 9.64937305  9.65380106]	0.00235069
2507000	TRAINING	0.00999999999992	0	1.0	[ 9.61755943  9.46185684]	[ 9.6936059   9.46185684]	0.00144209
2507500	TRAINING	0.00999999999992	1	1.0	[ 9.54810238  9.40207291]	[ 9.64336061  9.40207291]	0.00134432
2508000	TRAINING	0.00999999999992	1	1.0	[ 9.4377203  9.5005846]	[ 9.4377203   9.54554539]	0.00205351
2508500	TRAINING	0.00999999999992	0	1.0	[ 9.51990318  9.39281559]	[ 9.56428308  9.39281559]	0.000965366
2509000	TRAINING	0.00999999999992	0	1.0	[ 9.5784626   9.62925529]	[ 9.5784626   9.66595297]	0.00124589
2509500	TRAINING	0.00999999999992	0	1.0	[ 9.49961853  9.39728355]	[ 9.54117746  9.39728355]	1.0813
2510000	TRAINING	0.00999999999992	0	1.0	[ 9.95707893  9.98896217]	[ 9.95707893  9.93055439]	0.00210577
2510500	TRAINING	0.00999999999992	1	1.0	[ 9.58482075  9.70036221]	[ 9.58482075  9.8168622 ]	0.00269468
2511000	TRAINING	0.00999999999992	0	1.0	[ 9.64037895  9.59009171]	[ 9.75603313  9.59009171]	0.00101621
2511500	TRAINING	0.00999999999992	1	1.0	[ 9.54168415  9.63007641]	[ 9.54168415  9.57668905]	0.0020934
2512000	TRAINING	0.00999999999992	1	1.0	[ 9.63913155  9.63066578]	[ 9.63913155  9.73649035]	0.00596371
2512500	TRAINING	0.00999999999992	1	1.0	[ 9.63956833  9.68690681]	[ 9.63956833  9.7644145 ]	0.00152653
2513000	TRAINING	0.00999999999992	0	1.0	[ 9.40486717  9.40338612]	[ 9.40486717  9.50837212]	0.00174868
2513500	TRAINING	0.00999999999992	1	1.0	[ 9.47750092  9.58670235]	[ 9.47750092  9.5701685 ]	1.16551
2514000	TRAINING	0.00999999999992	1	1.0	[ 9.60370636  9.51385784]	[ 9.63008947  9.51385784]	0.00169775
2514500	TRAINING	0.00999999999992	0	1.0	[ 9.34109592  9.49822903]	[ 9.34109592  9.50582037]	0.00291133
2515000	TRAINING	0.00999999999992	0	1.0	[ 9.48014736  9.27574635]	[ 9.46885824  9.27574635]	0.00308554
2515500	TRAINING	0.00999999999992	1	1.0	[ 9.17868614  9.22141457]	[ 9.17868614  9.33809261]	0.00268982
2516000	TRAINING	0.00999999999992	0	1.0	[ 9.79443359  9.75884533]	[ 9.7724431   9.75884533]	0.0036162
2516500	TRAINING	0.00999999999992	1	1.0	[  9.9603281   10.03402615]	[ 10.00937958  10.03402615]	0.00219776
2517000	TRAINING	0.00999999999992	1	1.0	[ 9.72223091  9.68217564]	[ 9.72223091  9.66561737]	0.0216153
2517500	TRAINING	0.00999999999992	1	1.0	[ 9.28208542  9.3151083 ]	[ 9.28208542  9.25537071]	0.00863338
2518000	TRAINING	0.00999999999992	0	1.0	[ 9.9950676   9.82365704]	[ 9.9824399   9.82365704]	0.00328647
2518500	TRAINING	0.00999999999992	0	1.0	[ 10.08670616  10.28641129]	[ 10.10861359  10.28641129]	0.004373
2519000	TRAINING	0.00999999999992	0	1.0	[ 9.80118752  9.73534107]	[ 9.80118752  9.83869324]	0.00129068
2519500	TRAINING	0.00999999999992	1	1.0	[ 9.82197189  9.80098343]	[ 9.82197189  9.8574687 ]	0.00427328
2520000	TRAINING	0.00999999999992	1	1.0	[ 9.45446205  9.54228115]	[ 9.45446205  9.67306061]	0.00379545
2520500	TRAINING	0.00999999999992	0	1.0	[ 9.62035942  9.67141724]	[ 9.59303637  9.67141724]	0.00101997
2521000	TRAINING	0.00999999999992	1	1.0	[ 9.54873848  9.60187912]	[ 9.64630547  9.60187912]	1.1619
2521500	TRAINING	0.00999999999992	0	1.0	[ 9.40244102  9.42227459]	[ 9.40244102  9.44908199]	0.00359747
2522000	TRAINING	0.00999999999992	0	1.0	[ 9.39761734  9.29244709]	[ 9.47364759  9.29244709]	0.00198359
2522500	TRAINING	0.00999999999992	1	1.0	[ 9.48713112  9.42236233]	[ 9.53044605  9.42236233]	1.08652
2523000	TRAINING	0.00999999999992	0	1.0	[ 9.7410574   9.76444912]	[ 9.7410574   9.72791157]	0.00321576
2523500	TRAINING	0.00999999999992	1	1.0	[ 9.63168907  9.4198246 ]	[ 9.78411779  9.4198246 ]	0.0116236
2524000	TRAINING	0.00999999999992	0	1.0	[ 9.80891705  9.70998383]	[ 9.80891705  9.72696314]	0.00113524
2524500	TRAINING	0.00999999999992	0	1.0	[ 9.6259985   9.58853436]	[ 9.67268209  9.58853436]	0.00160341
2525000	TRAINING	0.00999999999992	0	1.0	[ 9.74201202  9.74123096]	[ 9.67934942  9.74123096]	0.00143461
2525500	TRAINING	0.00999999999992	0	1.0	[ 9.64567375  9.44231606]	[ 9.6760767   9.44231606]	0.00414809
2526000	TRAINING	0.00999999999992	0	1.0	[ 9.73635292  9.9545269 ]	[ 9.84357014  9.9545269 ]	0.00294119
2526500	TRAINING	0.00999999999992	1	1.0	[ 9.37587261  9.53058243]	[ 9.37587261  9.58936625]	1.12992
2527000	TRAINING	0.00999999999992	0	1.0	[ 9.45965958  9.52006912]	[ 9.45965958  9.56823044]	0.00125783
2527500	TRAINING	0.00999999999992	1	1.0	[ 9.7086277   9.73902702]	[ 9.7086277   9.72212744]	0.00206923
2528000	TRAINING	0.00999999999992	1	1.0	[ 9.66182327  9.68404579]	[ 9.66182327  9.74821138]	0.00352842
2528500	TRAINING	0.00999999999992	0	1.0	[ 9.68246841  9.74249554]	[ 9.68246841  9.78768148]	1.41717
